sha256,ticker,exercice,resultat_net,resultat_net_n1,total_actif,total_passif,capitaux_propres,source_type,statut_donnee,strategie,unite,note,source_url,date_extraction_utc
128f49093b2852012567128353b924f5e0b2451f122989737988c6feb7fcd321,UNXC,,295606433.0,1524471715.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20221129_-_rapport_dactivite_-_3eme_trimestre_2022_-_uniwax_ci.pdf,2026-07-25T11:38:30.321739+00:00
86e16588961068c0245c859be3632e3655bc8fb83c8573919f41b0c0b988f407,SHEC,,,,207064.0,207064.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20260505_-_rapport_dactivite_-_4eme_trimestre_2025_et_du_1er_trimestre_2026_-_vivo_energy_ci.pdf,2026-07-25T11:38:33.488166+00:00
24fb130ee996a862d7727e4f7d9752cfccddd645ea387c24637f0b2ed51a07bb,SHEC,,2623.0,2552.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250930_-_rapport_dactivites_-_1er_semestre_2025_-_vivo_enery_ci.pdf,2026-07-25T11:38:35.189529+00:00
71c4b304e214be45aac3ea3e39f494e11e2251f220501a1e7a3b66a6e9f0833a,LNBB,,1288.0,872.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240506_-_rapport_dactivite_du_1er_trimestre_2024.pdf,2026-07-25T11:38:36.660659+00:00
214b7517670220d02da2f46fad78e0b09465de780b38fd84c624fe6fc63c6fc5,BOAN,2025,357509.0,349869.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise -- CORRIGE 28/07/2026 : mal identifie BOABF au lieu de BOAN (document boa_ng.pdf, Niger pas Burkina Faso)",https://www.brvm.org/sites/default/files/20260318_-_rapport_du_ca_a_lago_-_exercice_2025_-_boa_ng.pdf,2026-07-25T11:38:44.488676+00:00
bc9c5f9b2dbe3a263e66ec0df8cd9e968d7e63c09e466256bc26c6d2c9031b3a,BOAN,2025,10134.0,10077.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20250319_-_rapport_du_ca_a_lassemblee_generale_ordinaire_-_exercice_2024_-_boa_niger.pdf,2026-07-25T11:38:46.957572+00:00
c0736eacfaee23e7a792001d4ef57b056cfbb6be936f2f5e266cfb08c0e144ff,ECOC,2023,48071.0,44598.0,,1953299.0,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240328_-_resultats_financiers_-_exercice_2023_-_ecobank_ci.pdf,2026-07-25T11:39:20.349132+00:00
87666ebc525670272c36c8d9c0f831cfafe326c0536aa957e7da20e863ba105c,ORAC,,154890.0,153485.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240221_-_resultats_financiers_consolides_2023_-_orange_ci.pdf,2026-07-25T11:43:04.164238+00:00
66a34848abc4a5453637f5ccf8eb13d9bd8a1b1a56f66f1bb07605e51aa09c9d,STAC,,,,15068263.0,15068263.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20240412_-_resultats_financiers_provisoires_-_exercice_2023_-_setao_ci.pdf,2026-07-25T11:49:31.325675+00:00
1737174379f3bad146ce065ea5946a38caa329d3aa1cbf97e80722c6c4d1d27c,SICC,,40552244.0,-401184579.0,1863562466.0,1863562466.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20140701_-_efa_-_sicor_ci_-_exercice_2013.pdf,2026-07-25T11:50:15.473311+00:00
b171ac32f2a9056509920f9117077cc1e997dd02ae5f8fdf8c57863a37d00e3d,SICC,2012,-401184579.0,-443008402.0,2086886373.0,2086886373.0,,NATIF,PROBABLE,pdfplumber,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20140407_-_efp_-_sicor_ci_-_exercice_2012.pdf,2026-07-25T11:50:17.418383+00:00
924fa626d395e69d9247c630945e65d9035511807f12e243fa416253aedeeac3,SLBC,,,,271179.0,271179.0,,NATIF,PROBABLE,camelot,,bilan equilibre ; unite non confirmee dans le texte,https://www.brvm.org/sites/default/files/20200911_-_solibra_etats_2019_publication_ago_septembre_2020_002.pdf,2026-07-25T11:51:37.514576+00:00
bf707e368f4180ef44861dbe4dd82037b473c64ad003a86c1d7cd155817f89bf,SNTS,2023,19.0,,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20240718_-_rapport_rse_-_exercice_2023_-_sonatel_sn.pdf,2026-07-25T11:51:42.871810+00:00
c63007d2c0b0be25f46753ffaa7340b9bb13e78ed61cc682ca70efba62774349,SNTS,2022,278912.0,252459.0,,2063844.0,821250.0,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/comfi_groupe_sonatel_resultats_financiers_2022_fr_v_finale_brvm.pdf,2026-07-25T11:51:51.697027+00:00
1c6d354363938821d0a0af07b8e6700250bacb372b4995690ea7a44bec57dd43,PRSC,,719495392.0,2347088501.0,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/20231102_-_compte_de_resultats_-_1er_semestre_2023_-_tractafric_motors_ci.pdf,2026-07-25T11:52:46.955299+00:00
b4253d79198e39970adc6c96966bb80a4d25a2ddda912fbcc526d4c2c811df41,UNLC,2018,-4.877,-3.528,,,,NATIF,PROBABLE,pdfplumber,,"resultat net trouve, bilan complet non localise",https://www.brvm.org/sites/default/files/attestation_unilever_ci_-_30_juin_2019.pdf,2026-07-25T11:53:41.431353+00:00
